fid	dist	x	y	value_s
1	70.0	77741.18925357322	74756.80398587175	{1: 248.9425048828125}
1	71.0	77741.84372234902	74757.56007490189	{1: 248.66749572753906}
1	72.0	77742.49819112482	74758.31616393203	{1: 248.5900115966797}
1	73.0	77743.15265990063	74759.07225296217	{1: 250.99749755859375}
1	74.0	77743.80712867643	74759.82834199231	{1: 250.99749755859375}
1	75.0	77744.46159745223	74760.58443102245	{1: 252.38499450683594}
1	76.0	77745.11606622805	74761.34052005259	{1: 252.09249877929688}
1	77.0	77745.77053500384	74762.09660908273	{1: 252.427490234375}
1	78.0	77746.42500377966	74762.85269811287	{1: 251.3625030517578}
1	79.0	77747.07947255546	74763.608787143	{1: 251.01499938964844}
1	80.0	77747.73394133126	74764.36487617315	{1: 253.11500549316406}
1	81.0	77748.38841010707	74765.12096520328	{1: 254.1999969482422}
1	82.0	77749.04287888287	74765.87705423342	{1: 253.0675048828125}
1	83.0	77749.69734765867	74766.63314326356	{1: 253.0550079345703}
1	84.0	77750.35181643449	74767.3892322937	{1: 251.7449951171875}
1	85.0	77751.00628521029	74768.14532132384	{1: 248.6125030517578}
1	86.0	77751.66075398609	74768.90141035398	{1: 248.6125030517578}
1	87.0	77752.3152227619	74769.65749938412	{1: 246.69000244140625}
1	88.0	77752.9696915377	74770.41358841426	{1: 246.6925048828125}
1	89.0	77753.6241603135	74771.1696774444	{1: 246.9550018310547}
1	90.0	77754.27862908931	74771.92576647454	{1: 247.29750061035156}
1	91.0	77754.93309786511	74772.68185550468	{1: 247.58750915527344}
1	92.0	77755.58756664091	74773.43794453482	{1: 246.25}
1	93.0	77756.24203541673	74774.19403356496	{1: 243.28250122070312}
1	94.0	77756.89650419253	74774.9501225951	{1: 243.28250122070312}
1	95.0	77757.55097296833	74775.70621162523	{1: 243.09201049804688}
1	96.0	77758.20544174414	74776.46230065537	{1: 242.85882568359375}
1	97.0	77758.85991051994	74777.21838968551	{1: 242.8975067138672}
1	98.0	77759.51437929574	74777.97447871565	{1: 243.02000427246094}
1	99.0	77760.16884807155	74778.73056774579	{1: 243.22999572753906}
1	100.0	77760.82331684735	74779.48665677593	{1: 243.1999969482422}
1	101.0	77761.47778562315	74780.24274580607	{1: 243.6800079345703}
1	102.0	77762.13225439897	74780.99883483621	{1: 243.88999938964844}
1	103.0	77762.78672317477	74781.75492386635	{1: 244.65249633789062}
1	104.0	77763.44119195057	74782.51101289649	{1: 243.45999145507812}
1	105.0	77764.09566072638	74783.26710192663	{1: 243.8350067138672}
1	106.0	77764.75012950218	74784.02319095677	{1: 246.46249389648438}
1	107.0	77765.40459827798	74784.7792799869	{1: 247.82000732421875}
1	108.0	77766.0590670538	74785.53536901705	{1: 247.69749450683594}
1	109.0	77766.7135358296	74786.29145804718	{1: 247.54000854492188}
1	110.0	77767.36800460539	74787.04754707732	{1: 246.22999572753906}
1	111.0	77768.0224733812	74787.80363610746	{1: 246.19000244140625}
1	112.0	77768.676942157	74788.5597251376	{1: 246.2100067138672}
1	113.0	77769.3314109328	74789.31581416774	{1: 246.2324981689453}
1	114.0	77769.98587970862	74790.07190319788	{1: 246.26499938964844}
1	115.0	77770.64034848442	74790.82799222802	{1: 246.2624969482422}
1	116.0	77771.29481726022	74791.58408125816	{1: 246.3000030517578}
1	117.0	77771.94928603603	74792.3401702883	{1: 246.72750854492188}
1	118.0	77772.60375481183	74793.09625931844	{1: 247.41500854492188}
1	119.0	77773.25822358763	74793.85234834858	{1: 247.4425048828125}
1	120.0	77773.91269236345	74794.60843737872	{1: 247.69749450683594}
1	121.0	77774.56716113925	74795.36452640886	{1: 247.3824920654297}
1	122.0	77775.22162991505	74796.120615439	{1: 247.0399932861328}
1	123.0	77775.87609869086	74796.87670446913	{1: 247.0399932861328}
1	124.0	77776.53056746666	74797.63279349927	{1: 246.375}
1	125.0	77777.18503624246	74798.38888252941	{1: 246.38999938964844}
1	126.0	77777.83950501827	74799.14497155955	{1: 246.40249633789062}
1	127.0	77778.49397379407	74799.90106058969	{1: 246.40000915527344}
1	128.0	77779.14844256989	74800.65714961983	{1: 246.41000366210938}
1	129.0	77779.80291134569	74801.41323864997	{1: 246.57749938964844}
1	130.0	77780.45738012149	74802.16932768011	{1: 246.65499877929688}
1	131.0	77781.1118488973	74802.92541671025	{1: 246.66000366210938}
1	132.0	77781.7663176731	74803.68150574039	{1: 246.9499969482422}
1	133.0	77782.4207864489	74804.43759477053	{1: 246.5124969482422}
1	134.0	77783.07525522471	74805.19368380067	{1: 246.51499938964844}
1	135.0	77783.72972400051	74805.9497728308	{1: 246.51499938964844}
1	136.0	77784.38419277631	74806.70586186094	{1: 246.5399932861328}
1	137.0	77785.03866155213	74807.46195089108	{1: 246.57000732421875}
1	138.0	77785.69313032793	74808.21803992122	{1: 246.59500122070312}
1	139.0	77786.34759910373	74808.97412895136	{1: 246.60501098632812}
1	140.0	77787.00206787954	74809.7302179815	{1: 247.11000061035156}
1	141.0	77787.65653665534	74810.48630701164	{1: 246.91249084472656}
1	142.0	77788.31100543114	74811.24239604178	{1: 246.93499755859375}
1	143.0	77788.96547420695	74811.99848507192	{1: 246.93499755859375}
1	144.0	77789.61994298275	74812.75457410206	{1: 247.3140106201172}
1	145.0	77790.27441175855	74813.5106631322	{1: 247.50250244140625}
1	146.0	77790.92888053437	74814.26675216234	{1: 248.03500366210938}
1	147.0	77791.58334931017	74815.02284119248	{1: 247.70249938964844}
1	148.0	77792.23781808597	74815.77893022262	{1: 247.54249572753906}
1	149.0	77792.89228686178	74816.53501925275	{1: 248.21749877929688}
1	150.0	77793.54675563758	74817.2911082829	{1: 247.96749877929688}
1	151.0	77794.20122441338	74818.04719731303	{1: 250.50999450683594}
1	152.0	77794.8556931892	74818.80328634317	{1: 250.50999450683594}
1	153.0	77795.510161965	74819.55937537331	{1: 252.4300079345703}
1	154.0	77796.1646307408	74820.31546440345	{1: 255.24000549316406}
1	155.0	77796.81909951661	74821.07155343359	{1: 255.74000549316406}
1	156.0	77797.47356829241	74821.82764246373	{1: 256.0174865722656}
1	157.0	77798.1280370682	74822.58373149387	{1: 258.4049987792969}
1	158.0	77798.78250584402	74823.33982052401	{1: 258.9624938964844}
1	159.0	77799.43697461982	74824.09590955415	{1: 259.8949890136719}
1	160.0	77800.09144339562	74824.85199858429	{1: 260.99249267578125}
1	161.0	77800.74591217143	74825.60808761443	{1: 259.5849914550781}
1	162.0	77801.40038094723	74826.36417664457	{1: 258.1925048828125}
1	163.0	77802.05484972303	74827.1202656747	{1: 255.87249755859375}
1	164.0	77802.70931849885	74827.87635470484	{1: 255.87249755859375}
1	165.0	77803.36378727465	74828.63244373498	{1: 251.0500030517578}
1	166.0	77804.01825605045	74829.38853276512	{1: 247.6425018310547}
1	167.0	77804.67272482626	74830.14462179526	{1: 247.7324981689453}
1	168.0	77805.32719360206	74830.9007108254	{1: 247.7550048828125}
1	169.0	77805.98166237786	74831.65679985554	{1: 247.84750366210938}
1	170.0	77806.63613115367	74832.41288888568	{1: 247.87249755859375}
1	171.0	77807.29059992947	74833.16897791582	{1: 247.84500122070312}
1	172.0	77807.94506870527	74833.92506694596	{1: 247.84500122070312}
1	173.0	77808.59953748109	74834.6811559761	{1: 253.2100067138672}
1	174.0	77809.25400625689	74835.43724500624	{1: 257.17999267578125}
1	175.0	77809.90847503269	74836.19333403638	{1: 250.6074981689453}
1	176.0	77810.5629438085	74836.94942306652	{1: 253.50498962402344}
1	177.0	77811.2174125843	74837.70551209665	{1: 252.6374969482422}
1	178.0	77811.87188136012	74838.4616011268	{1: 252.79251098632812}
1	179.0	77812.52635013591	74839.21769015693	{1: 253.04750061035156}
1	180.0	77813.18081891171	74839.97377918707	{1: 253.71499633789062}
1	181.0	77813.83528768753	74840.72986821721	{1: 254.99749755859375}
1	182.0	77814.48975646333	74841.48595724735	{1: 255.87750244140625}
1	183.0	77815.14422523913	74842.24204627749	{1: 255.5500030517578}
1	184.0	77815.79869401494	74842.99813530763	{1: 255.5500030517578}
1	185.0	77816.45316279074	74843.75422433777	{1: 256.3175048828125}
1	186.0	77817.10763156654	74844.51031336791	{1: 255.87249755859375}
1	187.0	77817.76210034236	74845.26640239805	{1: 258.2250061035156}
1	188.0	77818.41656911816	74846.02249142819	{1: 264.88751220703125}
1	189.0	77819.07103789395	74846.77858045833	{1: 265.20501708984375}
1	190.0	77819.72550666977	74847.53466948846	{1: 265.25250244140625}
1	191.0	77820.37997544557	74848.2907585186	{1: 265.8800048828125}
1	192.0	77821.03444422137	74849.04684754874	{1: 265.94000244140625}
1	193.0	77821.68891299718	74849.80293657888	{1: 265.94000244140625}
1	194.0	77822.34338177298	74850.55902560902	{1: 265.5149841308594}
1	195.0	77822.99785054878	74851.31511463916	{1: 265.4775085449219}
1	196.0	77823.6523193246	74852.0712036693	{1: 265.5775146484375}
1	197.0	77824.3067881004	74852.82729269944	{1: 265.4825134277344}
1	198.0	77824.9612568762	74853.58338172958	{1: 265.6125183105469}
