fid	dist	x	y	value_s
0	164.0	77798.04117704669	74825.72037982834	{1: 255.89749145507812}
0	165.0	77798.31192349325	74826.68303052391	{1: 254.7624969482422}
0	166.0	77798.58266993982	74827.64568121948	{1: 253.97499084472656}
0	167.0	77798.85341638638	74828.60833191505	{1: 251.78250122070312}
0	168.0	77799.12416283294	74829.57098261062	{1: 247.49501037597656}
0	169.0	77799.3949092795	74830.53363330619	{1: 247.5124969482422}
0	170.0	77799.66565572606	74831.49628400175	{1: 247.58749389648438}
0	171.0	77799.93640217262	74832.45893469732	{1: 247.65499877929688}
0	172.0	77800.20714861919	74833.42158539288	{1: 247.677490234375}
0	173.0	77800.47789506575	74834.38423608844	{1: 247.6699981689453}
0	174.0	77800.7486415123	74835.34688678401	{1: 247.65499877929688}
0	175.0	77801.01938795886	74836.30953747958	{1: 247.6649932861328}
0	176.0	77801.29013440543	74837.27218817515	{1: 247.6374969482422}
0	177.0	77801.56088085199	74838.23483887072	{1: 247.6300048828125}
0	178.0	77801.83162729855	74839.19748956629	{1: 247.67250061035156}
0	179.0	77802.1023737451	74840.16014026185	{1: 249.57249450683594}
0	180.0	77802.37312019167	74841.12279095741	{1: 250.5749969482422}
0	181.0	77802.64386663823	74842.08544165298	{1: 253.2100067138672}
0	182.0	77802.9146130848	74843.04809234854	{1: 255.68499755859375}
0	183.0	77803.18535953136	74844.01074304411	{1: 255.35000610351562}
0	184.0	77803.45610597791	74844.97339373968	{1: 255.35000610351562}
0	185.0	77803.72685242447	74845.93604443525	{1: 255.34500122070312}
0	186.0	77803.99759887104	74846.89869513082	{1: 255.6300048828125}
0	187.0	77804.2683453176	74847.86134582637	{1: 256.25750732421875}
0	188.0	77804.53909176416	74848.82399652194	{1: 260.75750732421875}
0	189.0	77804.80983821071	74849.78664721751	{1: 265.30999755859375}
0	190.0	77805.08058465728	74850.74929791308	{1: 265.44000244140625}
0	191.0	77805.35133110384	74851.71194860864	{1: 265.7325134277344}
0	192.0	77805.6220775504	74852.67459930421	{1: 265.6349792480469}
0	193.0	77805.89282399697	74853.63724999978	{1: 265.4200134277344}
0	194.0	77806.16357044352	74854.59990069535	{1: 265.6075134277344}
0	195.0	77806.43431689008	74855.5625513909	{1: 265.864990234375}
0	196.0	77806.70506333665	74856.52520208647	{1: 265.8849792480469}
0	197.0	77806.97580978321	74857.48785278204	{1: 265.86749267578125}
0	198.0	77807.24655622977	74858.45050347761	{1: 265.9200134277344}
0	199.0	77807.51730267632	74859.41315417318	{1: 266.1549987792969}
0	200.0	77807.78804912289	74860.37580486875	{1: 266.5325012207031}
1	0	77744.01225285503	74670.55313022106	{1: 257.7174987792969}
1	1.0	77744.28299930159	74671.51578091663	{1: 258.5274963378906}
1	2.0	77744.55374574816	74672.4784316122	{1: 258.489990234375}
1	3.0	77744.8244921947	74673.44108230776	{1: 258.8230285644531}
1	4.0	77745.09523864127	74674.40373300332	{1: 263.1600036621094}
1	5.0	77745.36598508783	74675.36638369889	{1: 261.7099914550781}
1	6.0	77745.6367315344	74676.32903439445	{1: 260.9324951171875}
1	7.0	77745.90747798096	74677.29168509002	{1: 258.2225036621094}
1	8.0	77746.17822442751	74678.25433578559	{1: 258.5350036621094}
1	9.0	77746.44897087407	74679.21698648116	{1: 253.1125030517578}
1	10.0	77746.71971732064	74680.17963717673	{1: 249.74249267578125}
1	11.0	77746.9904637672	74681.1422878723	{1: 249.78749084472656}
1	12.0	77747.26121021376	74682.10493856785	{1: 249.82000732421875}
1	13.0	77747.53195666031	74683.06758926342	{1: 249.8249969482422}
1	14.0	77747.80270310688	74684.03023995899	{1: 249.81500244140625}
1	15.0	77748.07344955344	74684.99289065455	{1: 249.8350067138672}
1	16.0	77748.344196	74685.95554135012	{1: 249.8125}
1	17.0	77748.61494244657	74686.91819204569	{1: 249.8175048828125}
1	18.0	77748.88568889312	74687.88084274126	{1: 249.8699951171875}
1	19.0	77749.15643533968	74688.84349343683	{1: 249.8300018310547}
1	20.0	77749.42718178625	74689.80614413238	{1: 249.70999145507812}
1	21.0	77749.69792823281	74690.76879482795	{1: 248.9875030517578}
1	22.0	77749.96867467937	74691.73144552352	{1: 247.90750122070312}
1	23.0	77750.23942112592	74692.69409621909	{1: 249.0399932861328}
1	24.0	77750.51016757249	74693.65674691465	{1: 247.9600067138672}
1	25.0	77750.78091401905	74694.61939761022	{1: 246.70249938964844}
1	26.0	77751.05166046561	74695.58204830579	{1: 246.7725067138672}
1	27.0	77751.32240691218	74696.54469900136	{1: 244.91250610351562}
1	28.0	77751.59315335873	74697.50734969691	{1: 244.71249389648438}
1	29.0	77751.86389980529	74698.47000039248	{1: 245.7725067138672}
1	30.0	77752.13464625186	74699.43265108805	{1: 249.3824920654297}
1	31.0	77752.40539269842	74700.39530178362	{1: 248.91749572753906}
1	32.0	77752.67613914498	74701.35795247919	{1: 248.64500427246094}
1	33.0	77752.94688559153	74702.32060317475	{1: 248.57249450683594}
1	34.0	77753.2176320381	74703.28325387032	{1: 248.5574951171875}
1	35.0	77753.48837848466	74704.24590456589	{1: 248.5449981689453}
1	36.0	77753.75912493122	74705.20855526144	{1: 248.50999450683594}
1	37.0	77754.02987137779	74706.17120595701	{1: 248.49249267578125}
1	38.0	77754.30061782434	74707.13385665258	{1: 248.44749450683594}
1	39.0	77754.5713642709	74708.09650734815	{1: 248.4324951171875}
1	40.0	77754.84211071747	74709.05915804372	{1: 248.4324951171875}
1	41.0	77755.11285716403	74710.02180873929	{1: 248.9324951171875}
1	42.0	77755.3836036106	74710.98445943485	{1: 248.9324951171875}
1	43.0	77755.65435005714	74711.94711013042	{1: 249.10499572753906}
1	44.0	77755.9250965037	74712.90976082598	{1: 248.9324951171875}
1	45.0	77756.19584295027	74713.87241152154	{1: 246.07749938964844}
1	46.0	77756.46658939683	74714.83506221711	{1: 246.1175079345703}
1	47.0	77756.7373358434	74715.79771291268	{1: 247.00250244140625}
1	48.0	77757.00808228995	74716.76036360825	{1: 245.99000549316406}
1	49.0	77757.27882873651	74717.72301430382	{1: 246.82249450683594}
1	50.0	77757.54957518307	74718.68566499939	{1: 247.59500122070312}
1	51.0	77757.82032162964	74719.64831569495	{1: 247.52000427246094}
1	52.0	77758.0910680762	74720.61096639051	{1: 247.37249755859375}
1	53.0	77758.36181452275	74721.57361708608	{1: 247.3300018310547}
1	54.0	77758.63256096932	74722.53626778164	{1: 248.34750366210938}
1	55.0	77758.90330741588	74723.49891847721	{1: 249.43499755859375}
1	56.0	77759.17405386244	74724.46156917278	{1: 249.2574920654297}
1	57.0	77759.44480030901	74725.42421986835	{1: 248.41249084472656}
1	58.0	77759.71554675556	74726.38687056392	{1: 247.4824981689453}
1	59.0	77759.98629320212	74727.34952125949	{1: 247.60499572753906}
1	60.0	77760.25703964868	74728.31217195504	{1: 248.13499450683594}
1	61.0	77760.52778609525	74729.27482265061	{1: 247.69749450683594}
1	62.0	77760.79853254181	74730.23747334618	{1: 247.1875}
1	63.0	77761.06927898836	74731.20012404174	{1: 247.53749084472656}
1	64.0	77761.34002543493	74732.16277473731	{1: 246.5699920654297}
1	65.0	77761.61077188149	74733.12542543288	{1: 246.5850067138672}
1	66.0	77761.88151832805	74734.08807612845	{1: 247.5625}
1	67.0	77762.15226477462	74735.05072682402	{1: 247.98500061035156}
1	68.0	77762.42301122117	74736.01337751957	{1: 247.19000244140625}
1	69.0	77762.69375766773	74736.97602821514	{1: 247.19000244140625}
1	70.0	77762.9645041143	74737.93867891071	{1: 246.14999389648438}
1	71.0	77763.23525056086	74738.90132960628	{1: 245.88250732421875}
1	72.0	77763.50599700742	74739.86398030185	{1: 245.88999938964844}
1	73.0	77763.77674345397	74740.82663099741	{1: 245.90249633789062}
1	74.0	77764.04748990053	74741.78928169298	{1: 245.92250061035156}
1	75.0	77764.3182363471	74742.75193238855	{1: 245.93499755859375}
1	76.0	77764.58898279366	74743.7145830841	{1: 245.93499755859375}
1	77.0	77764.85972924023	74744.67723377967	{1: 245.94500732421875}
1	78.0	77765.13047568678	74745.63988447524	{1: 245.95999145507812}
1	79.0	77765.40122213334	74746.60253517081	{1: 245.95750427246094}
1	80.0	77765.6719685799	74747.56518586638	{1: 245.9550018310547}
1	81.0	77765.94271502647	74748.52783656195	{1: 245.93499755859375}
1	82.0	77766.21346147303	74749.49048725751	{1: 246.2050018310547}
1	83.0	77766.48420791958	74750.45313795308	{1: 245.9425048828125}
1	84.0	77766.75495436614	74751.41578864864	{1: 249.74000549316406}
1	85.0	77767.02570081271	74752.3784393442	{1: 255.9824981689453}
1	86.0	77767.29644725927	74753.34109003977	{1: 256.3399963378906}
1	87.0	77767.56719370584	74754.30374073534	{1: 256.9150085449219}
1	88.0	77767.83794015239	74755.26639143091	{1: 256.4849853515625}
1	89.0	77768.10868659895	74756.22904212648	{1: 257.4049987792969}
1	90.0	77768.37943304551	74757.19169282205	{1: 257.697509765625}
1	91.0	77768.65017949208	74758.15434351761	{1: 257.37750244140625}
1	92.0	77768.92092593864	74759.11699421317	{1: 256.2024841308594}
1	93.0	77769.19167238519	74760.07964490874	{1: 255.34249877929688}
1	94.0	77769.46241883175	74761.0422956043	{1: 254.5449981689453}
1	95.0	77769.73316527832	74762.00494629987	{1: 253.2324981689453}
1	96.0	77770.00391172488	74762.96759699544	{1: 253.2311248779297}
1	97.0	77770.27465817145	74763.93024769101	{1: 248.97482299804688}
1	98.0	77770.545404618	74764.89289838658	{1: 244.5685577392578}
1	99.0	77770.81615106456	74765.85554908215	{1: 243.34286499023438}
1	100.0	77771.08689751112	74766.8181997777	{1: 242.95480346679688}
1	101.0	77771.35764395769	74767.78085047327	{1: 242.96273803710938}
1	102.0	77771.62839040425	74768.74350116884	{1: 242.99534606933594}
1	103.0	77771.8991368508	74769.7061518644	{1: 243.0819091796875}
1	104.0	77772.16988329736	74770.66880255997	{1: 243.6598663330078}
1	105.0	77772.44062974393	74771.63145325554	{1: 244.18666076660156}
1	106.0	77772.71137619049	74772.59410395111	{1: 244.50265502929688}
1	107.0	77772.98212263705	74773.55675464668	{1: 244.65606689453125}
1	108.0	77773.2528690836	74774.51940534223	{1: 245.47828674316406}
1	109.0	77773.52361553017	74775.4820560378	{1: 246.08657836914062}
1	110.0	77773.79436197673	74776.44470673337	{1: 248.3165740966797}
1	111.0	77774.0651084233	74777.40735742894	{1: 249.55999755859375}
1	112.0	77774.33585486986	74778.3700081245	{1: 249.18499755859375}
1	113.0	77774.60660131642	74779.33265882007	{1: 249.54000854492188}
1	114.0	77774.87734776297	74780.29530951564	{1: 251.06500244140625}
1	115.0	77775.14809420954	74781.25796021121	{1: 251.10000610351562}
1	116.0	77775.4188406561	74782.22061090676	{1: 251.22000122070312}
1	117.0	77775.68958710266	74783.18326160233	{1: 251.03250122070312}
1	118.0	77775.96033354923	74784.1459122979	{1: 251.49749755859375}
1	119.0	77776.23107999578	74785.10856299347	{1: 256.385009765625}
1	120.0	77776.50182644234	74786.07121368904	{1: 256.97943115234375}
1	121.0	77776.7725728889	74787.0338643846	{1: 258.0544128417969}
1	122.0	77777.04331933547	74787.99651508017	{1: 260.0050048828125}
1	123.0	77777.31406578203	74788.95916577574	{1: 259.8625183105469}
1	124.0	77777.58481222858	74789.9218164713	{1: 259.8450012207031}
1	125.0	77777.85555867515	74790.88446716686	{1: 260.364990234375}
1	126.0	77778.12630512171	74791.84711786243	{1: 262.30999755859375}
1	127.0	77778.39705156827	74792.809768558	{1: 261.9649963378906}
1	128.0	77778.66779801484	74793.77241925357	{1: 261.197509765625}
1	129.0	77778.93854446139	74794.73506994914	{1: 253.91249084472656}
1	130.0	77779.20929090795	74795.6977206447	{1: 250.05999755859375}
1	131.0	77779.48003735451	74796.66037134027	{1: 246.34249877929688}
1	132.0	77779.75078380108	74797.62302203583	{1: 246.36000061035156}
1	133.0	77780.02153024764	74798.5856727314	{1: 246.36749267578125}
1	134.0	77780.29227669419	74799.54832342696	{1: 246.3800048828125}
1	135.0	77780.56302314076	74800.51097412253	{1: 246.40000915527344}
1	136.0	77780.83376958732	74801.4736248181	{1: 246.41250610351562}
1	137.0	77781.10451603388	74802.43627551367	{1: 246.66000366210938}
1	138.0	77781.37526248045	74803.39892620924	{1: 246.9499969482422}
1	139.0	77781.646008927	74804.3615769048	{1: 247.16751098632812}
1	140.0	77781.91675537356	74805.32422760036	{1: 247.53250122070312}
1	141.0	77782.18750182012	74806.28687829593	{1: 246.72499084472656}
1	142.0	77782.45824826669	74807.2495289915	{1: 246.79750061035156}
1	143.0	77782.72899471325	74808.21217968706	{1: 247.0749969482422}
1	144.0	77782.9997411598	74809.17483038263	{1: 247.072509765625}
1	145.0	77783.27048760637	74810.1374810782	{1: 246.61500549316406}
1	146.0	77783.54123405293	74811.10013177377	{1: 246.62750244140625}
1	147.0	77783.8119804995	74812.06278246934	{1: 246.84249877929688}
1	148.0	77784.08272694606	74813.02543316489	{1: 246.6699981689453}
1	149.0	77784.3534733926	74813.98808386046	{1: 246.6699981689453}
1	150.0	77784.62421983917	74814.95073455603	{1: 246.6875}
1	151.0	77784.89496628573	74815.9133852516	{1: 246.69749450683594}
1	152.0	77785.1657127323	74816.87603594716	{1: 246.72000122070312}
1	153.0	77785.43645917886	74817.83868664273	{1: 246.73500061035156}
1	154.0	77785.70720562541	74818.8013373383	{1: 246.7624969482422}
1	155.0	77785.97795207197	74819.76398803387	{1: 246.78250122070312}
1	156.0	77786.24869851854	74820.72663872942	{1: 246.8199920654297}
1	157.0	77786.5194449651	74821.68928942499	{1: 247.55999755859375}
1	158.0	77786.79019141167	74822.65194012056	{1: 248.3300018310547}
1	159.0	77787.06093785822	74823.61459081613	{1: 247.6425018310547}
1	160.0	77787.33168430478	74824.5772415117	{1: 247.77000427246094}
1	161.0	77787.60243075134	74825.53989220726	{1: 248.2324981689453}
1	162.0	77787.87317719791	74826.50254290283	{1: 248.52999877929688}
1	163.0	77788.14392364447	74827.4651935984	{1: 250.72499084472656}
1	164.0	77788.41467009102	74828.42784429395	{1: 248.39500427246094}
1	165.0	77788.68541653758	74829.39049498952	{1: 248.41751098632812}
1	166.0	77788.95616298415	74830.35314568509	{1: 248.35000610351562}
1	167.0	77789.22690943071	74831.31579638066	{1: 248.72999572753906}
1	168.0	77789.49765587728	74832.27844707623	{1: 247.15499877929688}
1	169.0	77789.76840232383	74833.2410977718	{1: 247.1899871826172}
1	170.0	77790.03914877039	74834.20374846736	{1: 247.34999084472656}
1	171.0	77790.30989521695	74835.16639916293	{1: 247.3824920654297}
1	172.0	77790.58064166352	74836.12904985849	{1: 247.4199981689453}
1	173.0	77790.85138811008	74837.09170055405	{1: 247.4425048828125}
1	174.0	77791.12213455663	74838.05435124962	{1: 247.47750854492188}
1	175.0	77791.3928810032	74839.01700194519	{1: 247.4875030517578}
1	176.0	77791.66362744976	74839.97965264076	{1: 247.4875030517578}
1	177.0	77791.93437389632	74840.94230333633	{1: 247.4949951171875}
1	178.0	77792.20512034289	74841.9049540319	{1: 247.52749633789062}
1	179.0	77792.47586678943	74842.86760472746	{1: 247.54249572753906}
1	180.0	77792.746613236	74843.83025542302	{1: 247.57000732421875}
1	181.0	77793.01735968256	74844.79290611859	{1: 247.6074981689453}
1	182.0	77793.28810612913	74845.75555681415	{1: 247.63250732421875}
1	183.0	77793.55885257569	74846.71820750972	{1: 247.65750122070312}
1	184.0	77793.82959902224	74847.68085820529	{1: 247.66249084472656}
1	185.0	77794.1003454688	74848.64350890086	{1: 247.74249267578125}
1	186.0	77794.37109191537	74849.60615959643	{1: 248.08250427246094}
1	187.0	77794.64183836193	74850.56881029198	{1: 248.71499633789062}
1	188.0	77794.9125848085	74851.53146098755	{1: 249.42999267578125}
1	189.0	77795.18333125504	74852.49411168312	{1: 250.7012481689453}
1	190.0	77795.45407770161	74853.45676237869	{1: 252.7802276611328}
1	191.0	77795.72482414817	74854.41941307425	{1: 259.6414794921875}
1	192.0	77795.99557059474	74855.38206376982	{1: 264.75250244140625}
1	193.0	77796.2663170413	74856.34471446539	{1: 264.5975036621094}
1	194.0	77796.53706348785	74857.30736516096	{1: 268.2124938964844}
1	195.0	77796.80780993441	74858.27001585651	{1: 276.9725036621094}
1	196.0	77797.07855638098	74859.23266655208	{1: 274.7124938964844}
1	197.0	77797.34930282754	74860.19531724765	{1: 279.2649841308594}
1	198.0	77797.6200492741	74861.15796794322	{1: 283.4775085449219}
